Simulación,Start Date,End Date,Rendimiento Anual Promedio,Desviación Estándar Anual,Downside Risk,CAGR,Rendimiento Efectivo,Sortino Ratio
789,2016-02-03,2021-02-03,0.15742848890529246,0.19114228550369264,0.17131486344348282,0.14913186676823464,1.0026717819866748,0.6737797677629564
790,2011-04-18,2016-04-18,0.10724232357394274,0.15743545092407796,0.1198706723560586,0.09945145502148933,0.6046861366477776,0.5442726089009479
791,2015-10-13,2020-10-13,0.13089898372188094,0.1920256080844557,0.17034963659834565,0.1188755421984724,0.7527312280541003,0.5218618923824829
792,2018-12-20,2023-12-20,0.1522264993239213,0.21484730742025843,0.17447634781981514,0.13770429389938288,0.9041550471416957,0.6317561130850479
793,2019-05-05,2024-05-05,0.13476450392564607,0.2130192602663552,0.1726820092073513,0.11844981295979151,0.7486249101582438,0.5371984282060169
794,2015-07-20,2020-07-20,0.10377123569034488,0.19389317467887998,0.17062572304128346,0.08855236992054638,0.5279192790081026,0.3620276860330088
795,2013-06-13,2018-06-13,0.11355616459368777,0.12455253565719031,0.0974302921860507,0.11156021850460585,0.6962220462853546,0.7344344657926892
796,2011-01-20,2016-01-20,0.08703546009511214,0.15615769782849864,0.1201107253117902,0.07767798735011411,0.45230651732617333,0.3749495307617745
797,2019-08-10,2024-08-10,0.1465655783138923,0.2129641761222015,0.17366728364546588,0.13173296624952702,0.8538731906792771,0.6021029184020539
798,2015-03-21,2020-03-21,0.03332582725544372,0.17269444524278713,0.1608657347351965,0.01839733579445224,0.09527566143802613,-0.05392181721505187
799,2017-08-02,2022-08-02,0.12232183389473003,0.2083530302838323,0.1796780816575106,0.10569157333624846,0.6512913171070878,0.4470318981245231
800,2018-01-22,2023-01-22,0.09188688530899201,0.2192562057178454,0.17952460827977776,0.07007318822581321,0.40227752094241187,0.27788327063912294
801,2019-11-16,2024-11-16,0.14938728517382202,0.21285312024733608,0.17262760297419563,0.13495929493373904,0.8803855382869734,0.6220748207334736
802,2013-06-27,2018-06-27,0.11075094159681252,0.12375307876654396,0.0964143781718177,0.10855878540315134,0.6734626608756162,0.7130776850968552
803,2010-07-18,2015-07-18,0.14873001441827943,0.15043008286243312,0.115069402998098,0.14724273257846354,0.9851947655338389,0.9275273151460044
804,2016-08-28,2021-08-28,0.16394462039059957,0.19091926535678475,0.17132647793742337,0.15669028456900747,1.0681580089478744,0.7117675087860008
805,2016-03-05,2021-03-05,0.14899250040082654,0.1910229913039722,0.17124485665750402,0.1395089502646789,0.9192809940568658,0.6247924900589303
806,2014-03-01,2019-03-01,0.09260929831953814,0.1329640820104043,0.10502996318835404,0.08735183996375362,0.5190141413286316,0.4818558131718912
807,2019-09-15,2024-09-15,0.1489237254765004,0.2125605925992734,0.173022431507992,0.13450281662774888,0.876616129913864,0.6179760886758866
808,2018-08-28,2023-08-28,0.10908319441305973,0.21772360742267746,0.17600613205638538,0.08900154342213762,0.5300360407211111,0.38114123428136554
809,2018-11-20,2023-11-20,0.13243048943358143,0.21648705428404003,0.17518365269900452,0.11501800542674712,0.7212601840778747,0.5162039267953642
810,2013-02-02,2018-02-02,0.12989998156330707,0.11905180577683633,0.09074125414384492,0.13063300972038516,0.846701536360176,0.9686881936188162
811,2010-07-03,2015-07-03,0.15249508040627954,0.1514932044494278,0.11589294812683029,0.15138393289350827,1.0200960167031825,0.9534236741079063
812,2017-09-17,2022-09-17,0.10977950817457198,0.21089928275552491,0.18103543680839201,0.09132671842718931,0.5469372997972279,0.374399119694504
813,2017-05-14,2022-05-14,0.12378062740636696,0.20195887767005138,0.17675611521735354,0.10876275788612855,0.6750015726781047,0.4626749535980858
814,2018-02-14,2023-02-14,0.10937405743278618,0.21777627697204727,0.17729247278003776,0.08930409296380648,0.5326777151455255,0.3800164574182202
815,2016-06-15,2021-06-15,0.16230257372108833,0.19155960153724666,0.17202327348932822,0.1546495832086674,1.050007165701183,0.6993389399054281
816,2013-04-20,2018-04-20,0.115101602514941,0.1249972717564586,0.09757015392859043,0.11321683614205513,0.7088895312500001,0.7492209407442622
817,2017-09-03,2022-09-03,0.11584138286558271,0.20962086991564405,0.1799234035517109,0.0982598013247935,0.5966230054093657,0.4104045466456525
818,2018-12-21,2023-12-21,0.15841426039307158,0.21468122675624474,0.17445072439619563,0.14480315606381366,0.9642102481230443,0.667318870678248
819,2010-10-25,2015-10-25,0.12396521542242407,0.15354442075327068,0.11883201032678904,0.11865995146593855,0.7502656086182493,0.6897570376619822
820,2011-11-05,2016-11-05,0.10985764246909138,0.13437251737438513,0.09670996132467966,0.10606759064124027,0.6534349940640367,0.7016613546279499
821,2015-10-27,2020-10-27,0.11775127616240243,0.19207286159138087,0.17046502177992065,0.10425686433269754,0.6412684644142528,0.44438017472113034
822,2014-10-07,2019-10-07,0.09305323710718715,0.13656944792639683,0.10784376316611104,0.08730335953168566,0.5186760767606597,0.4733999965167219
823,2019-11-19,2024-11-19,0.1509660285120326,0.21277831219732535,0.17269394934722967,0.1367696265386964,0.896358578704638,0.6309776858072683
824,2015-02-15,2020-02-15,0.10423859132327937,0.13333705825777048,0.10735496890513321,0.10000645018428855,0.6093393310909354,0.5797457906049788
825,2012-04-23,2017-04-23,0.11655865646956744,0.1266353340833313,0.09205872888370292,0.11462161076072963,0.7182100473192825,0.8099031713087936
826,2012-07-11,2017-07-11,0.12636750650300657,0.12324445121389722,0.09057021341358706,0.1260799353306623,0.8081405326959537,0.931514935464975
827,2018-10-02,2023-10-02,0.10073182375868076,0.21817917169346426,0.17579289654483532,0.07984083799738895,0.46690368402710813,0.33409668372863643
828,2017-07-18,2022-07-18,0.11031400637414042,0.2073405717959436,0.17966762335351444,0.09272681464529353,0.5568700161400439,0.38022435594712367
829,2016-09-27,2021-09-27,0.1628012897891027,0.19058193181399952,0.17092126270160907,0.15544447314644594,1.0570620362237317,0.70676572288139
830,2010-09-19,2015-09-19,0.11961487812840392,0.1529262661072737,0.11820176089377786,0.11391238768845446,0.7134969469334735,0.6566304726894265
831,2012-01-27,2017-01-27,0.11957203346606819,0.1282102459851313,0.09251206759095064,0.11776007535794175,0.7432482872940986,0.8385071859928482
832,2015-02-11,2020-02-11,0.10596955595339438,0.13338000849647114,0.10741448639460922,0.10190512022689768,0.623254172017677,0.5955393736966637
833,2016-07-18,2021-07-18,0.15682768208337816,0.190429106784079,0.17058582424015886,0.14859978609470015,0.9969451013967423,0.6731373054874611
834,2017-04-24,2022-04-24,0.13742132358423242,0.19852877543197262,0.17379286280821904,0.1247620853603435,0.799288149808556,0.5490520268920948
835,2014-05-07,2019-05-07,0.0947339552968091,0.1326451270856727,0.10491986659138401,0.08971004531048687,0.5355312285685911,0.5026117265492176
836,2013-02-23,2018-02-23,0.13025205495150174,0.12210716849759319,0.09542338834996825,0.13060708122882958,0.8464899646526507,0.9248472148969871
837,2018-02-08,2023-02-08,0.11745336223760183,0.21793865870077211,0.17749946171953374,0.098098305915022,0.5954513224646454,0.4250906538343503
838,2016-10-21,2021-10-21,0.16940969898984087,0.19112280800392203,0.1715913488315215,0.1629802451552771,1.124913585120324,0.7425181972020001
839,2014-06-27,2019-06-27,0.08908647682283186,0.1339372301880581,0.10529541109900549,0.08338860640569234,0.49157554470242615,0.44718451005009263
840,2011-06-30,2016-06-30,0.10526607757778077,0.1576357224577883,0.12067812125329788,0.09724543448941247,0.5892749607322814,0.5242547441137914
841,2011-04-15,2016-04-15,0.10372216685983283,0.15749489568933775,0.1198043263552764,0.09557926569202446,0.5766927556552377,0.5151914687688111
842,2015-11-21,2020-11-21,0.1257171973553136,0.19340120121776802,0.17179363180291546,0.11279767051716227,0.7049539627876251,0.4873125765881436
843,2014-12-01,2019-12-01,0.09433649105418637,0.13542399563268265,0.10743642209301688,0.08886822266291117,0.5296186253773383,0.48713918459490585
844,2014-01-17,2019-01-17,0.08109327109871142,0.13356024141802783,0.10571888226826046,0.07481898151189048,0.4335998427897385,0.369785134499556
845,2016-08-26,2021-08-26,0.16322756515594453,0.19089532528382308,0.17132647793742337,0.1558669461542892,1.0608194959517752,0.7075821940390477
846,2011-10-15,2016-10-15,0.12468362875783803,0.1377621977587708,0.09923677151956596,0.12206488550634154,0.7762103879615083,0.833195472723896
847,2015-01-29,2020-01-29,0.10550334855200313,0.13337283174503684,0.10704375210338564,0.10139317674562753,0.6194928397495363,0.5932466613340491
848,2017-11-11,2022-11-11,0.1107713887866242,0.2169261762138243,0.18048541827163467,0.09101733729071837,0.5447493059035156,0.3810357060708455
849,2012-12-13,2017-12-13,0.13311083943241087,0.11958214294194684,0.09004880528583206,0.1341976175994437,0.8759732214988234,1.0117939837536734
850,2014-08-08,2019-08-08,0.09310054968087063,0.13460033384994913,0.10609309754458998,0.08764696133087546,0.5210733850767699,0.48165762772072446
851,2012-06-17,2017-06-17,0.1266374920821895,0.12436154872775486,0.09130871321692173,0.12622831801228962,0.8093292950044289,0.926937737925586
852,2018-12-24,2023-12-24,0.16417787157805136,0.21432179504162238,0.17418329359693205,0.15150643002249375,1.022300066063655,0.7014327783970857
853,2016-05-15,2021-05-15,0.15932769947335076,0.19166053852542486,0.171858566091785,0.1511996023608022,1.0196114867279404,0.6826991644436811
854,2016-07-08,2021-07-08,0.15997048650911666,0.19035273271533862,0.1708041333190761,0.15222972190177253,1.0286492428419303,0.6906770007066406
855,2012-02-18,2017-02-18,0.11763769952427958,0.127994881077515,0.09259364609826946,0.11563149969990749,0.7259893698701629,0.8168778605392147
856,2011-02-16,2016-02-16,0.08262804224047915,0.1578153378078942,0.12034130864603752,0.07266235522489839,0.4185075672324434,0.33760678438340136
857,2014-11-14,2019-11-14,0.0928165245425985,0.13539491775422097,0.10743718532761781,0.08721926556332593,0.5180898139789427,0.4729882338934991
858,2011-06-02,2016-06-02,0.10693662977722251,0.15694230363878056,0.11933634667239822,0.09920166689678278,0.603470153791456,0.5441479615216172
859,2018-09-01,2023-09-01,0.11285064886442983,0.21779710109033462,0.17617942019764363,0.09309296992999272,0.5589252897079764,0.40215053940436024
860,2013-12-03,2018-12-03,0.09645544817788561,0.1275744311912756,0.10054001778333528,0.09230178475560602,0.5543938273895952,0.5416295856962908
861,2012-03-06,2017-03-06,0.1224708003011739,0.12790845096259604,0.09249534247978061,0.12104677008179565,0.7681858061092404,0.8699984036359965
862,2019-07-07,2024-07-07,0.14821771272043932,0.21219925900492762,0.17326378272367182,0.13378816955006623,0.8707270057461793,0.6130404811133534
863,2013-01-06,2018-01-06,0.13303796606655854,0.11853973495094534,0.0901765181609425,0.13425418191319394,0.8764406862738139,1.0095529071557028
864,2015-05-04,2020-05-04,0.07725144875213331,0.18924971803589158,0.1658770834552722,0.061027692762844366,0.34440929177407886,0.2125154844649693
865,2015-08-27,2020-08-27,0.13078980920687272,0.19125373909937562,0.16967302535330378,0.11892158054355506,0.7530915694374305,0.5232994992691915
866,2010-04-12,2015-04-12,0.1257032794630364,0.15984079608963553,0.12279081627842173,0.11950427265265162,0.7568702300979722,0.68167377658964
867,2017-06-14,2022-06-14,0.10664790994710734,0.20538653916946986,0.17916817072014218,0.08916790607990221,0.5322406396333965,0.36082251488790573
868,2017-06-01,2022-06-01,0.12561375532461053,0.20352801307915463,0.17744535809299594,0.11044110805357121,0.6877072506767954,0.47120846790925935
869,2012-06-21,2017-06-21,0.1296848046962023,0.12396130210344888,0.09068351043727647,0.12972066444729702,0.8374890340153196,0.9669321828564598
870,2015-06-14,2020-06-14,0.09441871050012117,0.192967607723695,0.17016301608011172,0.07861597726118608,0.4590608263814262,0.3080499611939339
871,2012-11-17,2017-11-17,0.13135313171325155,0.11970114254236598,0.09000969072716143,0.1321907666163642,0.8594481685052453,0.9927056852589344
872,2019-07-17,2024-07-17,0.14832312180125268,0.21228117110914207,0.17331237967218413,0.13388787080045428,0.8724811406634585,0.6134767868421177
873,2012-05-02,2017-05-02,0.1150168079169818,0.126529760102769,0.09211372315745146,0.11291989560859261,0.7051649221377534,0.7926811056390912
874,2013-01-14,2018-01-14,0.13496020644628406,0.1185518663321912,0.09026024217196976,0.13643381138243682,0.8945249058106903,1.029913106915558
875,2010-09-26,2015-09-26,0.11692337127379576,0.15267720244793792,0.11833828485312961,0.11096119984965269,0.6909539014008865,0.6331287576694526
876,2010-07-16,2015-07-16,0.1497067061359511,0.15044926257769736,0.115069402998098,0.1483598236853667,0.9948632985143457,0.9360151641503816
877,2015-10-29,2020-10-29,0.11079959756854948,0.19273870279182773,0.1714001586384476,0.09646683591916894,0.584232030410986,0.4013975139525729
878,2015-08-15,2020-08-15,0.11363579438010046,0.19403185535063905,0.1713507584647538,0.09930944174168999,0.6042551471887783,0.41806523076952506
879,2019-09-30,2024-09-30,0.15504431110200656,0.2125322250340615,0.17322381011664628,0.1414710981301155,0.9358358470586605,0.6525910671626737
880,2011-01-21,2016-01-21,0.08759316653435884,0.1561700572040193,0.1201107253117902,0.07827690410829735,0.45633695078464664,0.3795928000268545
881,2014-12-15,2019-12-15,0.10238926431354252,0.13513002534924698,0.10711757811484694,0.09771290712932723,0.5926579520068931,0.5637661472218471
882,2014-09-25,2019-09-25,0.09297765633041523,0.13642503557188868,0.10777050691483682,0.08724266960578486,0.5182529575502364,0.4730204746155565
883,2019-05-24,2024-05-24,0.1487499313715412,0.21245472548418784,0.17285025569780807,0.13433064040792897,0.8770727107205865,0.6175861929771788
884,2012-04-15,2017-04-15,0.11450233543226336,0.1268103409407309,0.09202985631626442,0.11230847894608664,0.7004972673957355,0.7878131981767534
885,2015-01-02,2020-01-02,0.10105386486433543,0.13438393482257247,0.10719992710724396,0.09635732567861632,0.5828637522808857,0.5508759796567521
886,2014-11-19,2019-11-19,0.09346512668905778,0.13541585257382507,0.10745285148255594,0.0879213481099772,0.5229899528776365,0.47895543002330376
887,2017-06-01,2022-06-01,0.12561375532461053,0.20352801307915463,0.17744535809299594,0.11044110805357121,0.6877072506767954,0.47120846790925935
888,2018-11-06,2023-11-06,0.11593045040497393,0.2169730749541571,0.17481377727885672,0.0966631613872837,0.5844889429444824,0.4229097474797006
889,2013-01-13,2018-01-13,0.13496020644628406,0.1185518663321912,0.09026024217196976,0.13643381138243682,0.8945249058106903,1.029913106915558
890,2017-04-25,2022-04-25,0.13734271109509505,0.19852665560749644,0.17379286280821904,0.12467418656993545,0.7985857565613665,0.5485996924989147
891,2012-04-05,2017-04-05,0.11250322533927319,0.12741290417890905,0.09248023878897682,0.11000273900383695,0.6829866854051634,0.762359897233276
892,2013-08-29,2018-08-29,0.12294183216860899,0.12345123951367047,0.0963192081403386,0.12219167532182484,0.7788385582026796,0.8403498505788737
893,2018-07-15,2023-07-15,0.1192215715718103,0.21737209519186193,0.17653830920136906,0.10017782899581018,0.6099813223601509,0.4374210443112789
894,2014-12-10,2019-12-10,0.09646456996970511,0.13532647506414175,0.10718796866571789,0.09120173304652046,0.546053084625933,0.5081220462304049
895,2016-04-20,2021-04-20,0.153932820775957,0.1912402345045782,0.17126137981207867,0.145102015592671,0.9667713724665938,0.6535788798313922
896,2015-01-03,2020-01-03,0.10330107878717584,0.13416494698786627,0.10689271447632276,0.09885555769883325,0.600951295177897,0.5734822909820886
897,2016-08-17,2021-08-17,0.16100382659129847,0.19076925738882486,0.17103085393952386,0.15332884135536284,1.0383280044366017,0.6958032650259581
898,2017-09-01,2022-09-01,0.11647953451835018,0.20959160517375092,0.17991816657007978,0.0989673535875264,0.6017645593446892,0.413963392014334
899,2012-08-15,2017-08-15,0.12008416173890132,0.12217515933296294,0.09084706362000927,0.11917511035099682,0.7535093922218163,0.8595122244732971
900,2016-03-04,2021-03-04,0.14526439196784027,0.1908352613392549,0.17124485665750402,0.13531122389047967,0.8842444157740537,0.6030218599462688
901,2019-03-24,2024-03-24,0.1481321924969116,0.2124072177529264,0.1734769935140991,0.133640838073954,0.8704455376915348,0.6117940503060761
902,2016-09-11,2021-09-11,0.16357143731817403,0.19053428248652868,0.1708061881252695,0.15634469834626086,1.0650752174383058,0.7117507781920253
903,2012-12-29,2017-12-29,0.13289689394808124,0.11896840565273725,0.09005489682726024,0.13403770966285777,0.8746521972982402,1.0093498205037765
904,2014-03-31,2019-03-31,0.09194905695547655,0.13315041627237584,0.10531172729860877,0.08660710732378685,0.513827592256697,0.4742971959224184
905,2019-03-16,2024-03-16,0.1411728085299142,0.21257870305349175,0.1733091342034382,0.12574177819673227,0.8062825014249737,0.5722307077796639
906,2015-06-16,2020-06-16,0.09866409609452527,0.19308805906946347,0.17016301608011172,0.08317852883261967,0.4906047980039141,0.3329988936482423
907,2011-07-17,2016-07-17,0.11354148116454577,0.15737981288059827,0.12078157576597046,0.10640433550137884,0.6559474868722792,0.5923211442709309
908,2014-05-15,2019-05-15,0.09325967011190385,0.13302544378973563,0.10557424078315378,0.08804937415769021,0.523884864174958,0.4855319795023639
909,2018-09-16,2023-09-16,0.11050015404783463,0.2179279803320484,0.17603398405256757,0.09049663491679061,0.5405426990435263,0.3891302830899913
910,2015-05-13,2020-05-13,0.0772540304774101,0.18971627235150956,0.1663367667994854,0.060936140717701814,0.3438298321864761,0.2119437040633831
911,2011-02-08,2016-02-08,0.07975513935307849,0.15730515534228395,0.12029804222214732,0.06967135998405527,0.39927675892003944,0.31384666496365987
912,2016-09-11,2021-09-11,0.16357143731817403,0.19053428248652868,0.1708061881252695,0.15634469834626086,1.0650752174383058,0.7117507781920253
913,2014-03-26,2019-03-26,0.09294760265682343,0.1331537823114846,0.10533518149884047,0.08769181506287738,0.5213865525509331,0.4836712856224989
914,2013-05-07,2018-05-07,0.10732939333060895,0.12510160136814616,0.0975392345941829,0.10458738843602222,0.6437242902780389,0.6697755380428738
915,2018-03-02,2023-03-02,0.1022587411690689,0.21767650825616944,0.17727395659884015,0.08160663688312964,0.47936835955643287,0.33991874680966616
916,2019-11-29,2024-11-29,0.1535055273214638,0.2127768763083227,0.17284255109257168,0.13965873014627728,0.9205406975921719,0.6451277571212383
917,2018-01-29,2023-01-29,0.0953252587212291,0.21928610894206083,0.17960630355040033,0.07375054417424165,0.42649981489655375,0.2969008195542825
918,2017-12-10,2022-12-10,0.10226479611426564,0.21783791551765416,0.1800337460837635,0.08156670773368568,0.4790957474489732,0.33474166607757255
919,2018-03-06,2023-03-06,0.10289255097471213,0.21773635344857345,0.17727395659884015,0.08227822141500374,0.4839595574877533,0.3434940593812556
920,2018-02-01,2023-02-01,0.09996942075593233,0.21944806411870973,0.17968801343350152,0.07870881828922105,0.45968787498388686,0.3226115067346187
921,2017-02-28,2022-02-28,0.1424391177622027,0.19546878565419679,0.17270696270717611,0.13109937331694232,0.8505102892959735,0.581558011256887
922,2017-10-18,2022-10-18,0.09780308467952732,0.21401696899366768,0.18057466068779496,0.07762814302526544,0.4524023200632241,0.3090305387642855
923,2012-02-10,2017-02-10,0.11744642090755214,0.1280475769312358,0.09251793582159856,0.11541078938935123,0.725034314773277,0.8154788608020258
924,2014-06-30,2019-06-30,0.09031436772003977,0.1339586670697035,0.10533002971320145,0.08471613392435451,0.5007218740028461,0.45869509247830703
925,2016-04-17,2021-04-17,0.15712887586156665,0.19119618431782542,0.1715490782978712,0.1487751200961538,0.9984673162892408,0.6711133455445404
926,2011-12-21,2016-12-21,0.12841313470300772,0.12870722210585506,0.0927660388078628,0.12760972105316548,0.8212941699087035,0.9315169194837214
927,2014-09-21,2019-09-21,0.09062230829514761,0.13661295798443585,0.10790851518704284,0.08465771103668862,0.5003184139484163,0.45058824329913455
928,2017-05-06,2022-05-06,0.12872641176425512,0.2010305076108694,0.17604607086160906,0.11446742401538779,0.7185022985675416,0.4926347480508741
929,2019-11-09,2024-11-09,0.1558539735361701,0.21276061403272978,0.17303704896184713,0.14234073242271528,0.9421835433302335,0.6579745448691378
930,2018-12-30,2023-12-30,0.15171779800540847,0.21314911265232864,0.17415785565118985,0.137532306974103,0.902718508212556,0.629990519779685
931,2014-10-02,2019-10-02,0.0883986050590548,0.13663323041818587,0.10795534316212801,0.08224612562599676,0.48373987997886214,0.4297944288813299
932,2010-11-15,2015-11-15,0.11683706667270084,0.15359839053605406,0.11866894455813302,0.11070836014433594,0.6890336372886663,0.6306373327188395
933,2019-09-08,2024-09-08,0.14229802099578986,0.21244537829774798,0.17279796231192296,0.12704244094797557,0.8158627350672139,0.5804352068384857
934,2019-11-17,2024-11-17,0.14938728517382202,0.21285312024733608,0.17262760297419563,0.13495929493373904,0.8803855382869734,0.6220748207334736
935,2016-05-15,2021-05-15,0.15932769947335076,0.19166053852542486,0.171858566091785,0.1511996023608022,1.0196114867279404,0.6826991644436811
936,2011-03-01,2016-03-01,0.09566094289617018,0.1580300386864177,0.11991138319506321,0.08669422841291463,0.5144335980481158,0.4475049946582504
937,2016-06-30,2021-06-30,0.16184106704068354,0.19042047237471177,0.17081548049281386,0.15437108386812248,1.0475399883981855,0.7015820035451951
938,2014-07-03,2019-07-03,0.0914074455720623,0.1339940687226949,0.10533002971320145,0.08589692062719179,0.5088948327681428,0.469072739337411
939,2014-04-10,2019-04-10,0.0998917728440872,0.1326095082098547,0.10488941460214782,0.0953483337209391,0.5756050091528764,0.5519315086624743
940,2019-05-28,2024-05-28,0.15047619717894545,0.2124168512042964,0.17294461770424194,0.1362985031781907,0.8933982216803824,0.6272308362001413
941,2018-05-30,2023-05-30,0.11069442932987479,0.21714790827862543,0.17663712729436912,0.09089304475582671,0.5438709859561399,0.3889014183037195
942,2018-01-12,2023-01-12,0.09570140337883862,0.2190253304049268,0.17966331744230288,0.07421549846430953,0.4295860858489584,0.2989002103675632
943,2014-05-07,2019-05-07,0.0947339552968091,0.1326451270856727,0.10491986659138401,0.08971004531048687,0.5355312285685911,0.5026117265492176
944,2011-11-02,2016-11-02,0.11475564155315715,0.13460793083410685,0.09675056631868345,0.1114612962608077,0.6947571694243013,0.7519918933963629
945,2011-12-10,2016-12-10,0.1292959381842545,0.12961311290433103,0.09291553529896213,0.1284748629521335,0.8274038859285695,0.9395192946300509
946,2012-05-09,2017-05-09,0.122404011302316,0.126214026318615,0.09205023936893003,0.12121288739140734,0.7694931267521508,0.8734796547357484
947,2013-02-07,2018-02-07,0.1223539578337256,0.12066806468629442,0.09354321967007886,0.12191536615200405,0.7766514195033807,0.8590035506274962
948,2012-09-30,2017-09-30,0.11894444320054433,0.12165472475740541,0.09131754436649239,0.11797078056355814,0.7441173870738262,0.8426030696985972
949,2010-02-25,2015-02-25,0.14302950219297542,0.15914694219472972,0.12331617893435831,0.13918618229565416,0.916568643553429,0.8192720782141151
950,2015-07-01,2020-07-01,0.10002939036829617,0.19372668504511015,0.17080904706881037,0.08452283083341339,0.49987013921076606,0.33973253386818
951,2012-04-28,2017-04-28,0.11506499467137689,0.1265564100586376,0.09205760697982589,0.11296976179847817,0.7055460601017545,0.7936877469277345
952,2011-11-13,2016-11-13,0.11868471204196479,0.13329862318417213,0.09476518515898096,0.11603399476970733,0.7290976853078945,0.8092076421664367
953,2016-05-28,2021-05-28,0.15785108231934525,0.19161813368195332,0.17191550057679075,0.1495113164993347,1.0048689578555723,0.6738838669617065
954,2019-07-12,2024-07-12,0.14731207941566032,0.21219493357297758,0.17311889883117965,0.13276359038669994,0.8632311229008907,0.6083222578625428
955,2017-10-29,2022-10-29,0.10658257678084007,0.21476293194097182,0.18041248645408697,0.08695555269182154,0.5162525079917923,0.3579717681972951
956,2015-11-29,2020-11-29,0.13083826117756753,0.19353165902285607,0.17190895084568406,0.11848020474343213,0.7488621239875002,0.5167750762280793
957,2012-08-13,2017-08-13,0.1183733979843664,0.1220998115409161,0.09085488748408634,0.1172732061253654,0.7386957530596256,0.8406085803335959
958,2019-02-04,2024-02-04,0.14260850982781764,0.21232205628088974,0.17350182117418692,0.12741939613379571,0.8197600803077267,0.5798700506250701
959,2010-06-15,2015-06-15,0.13690461371262322,0.15212040853729256,0.11660752889764425,0.13347237392559008,0.8690583719462992,0.8138806697115465
960,2017-02-12,2022-02-12,0.14730938532924603,0.19450747906904814,0.17283837217313877,0.13683126103742294,0.8978374902689787,0.6092940126961714
961,2012-03-25,2017-03-25,0.10912655671968419,0.12753826938049495,0.09237662639002203,0.10624483960622366,0.654757089119747,0.7266617037546933
962,2013-12-12,2018-12-12,0.08861420407786343,0.12868313930689176,0.10269236287516376,0.08361613697538028,0.4931399990759646,0.45392084447924524
963,2015-07-28,2020-07-28,0.10502327623546681,0.19387248440354027,0.1708884083004823,0.08991979455485621,0.5375325170936343,0.36879784218394485
964,2013-01-10,2018-01-10,0.1320055744974795,0.11848550745801843,0.09020320701821417,0.13309165166295212,0.8668518799990745,0.9978090299971841
965,2016-11-17,2021-11-17,0.171130706609119,0.19086020325787426,0.17231238052209494,0.16503965429335432,1.1437642519169624,0.7493988894928015
966,2014-08-25,2019-08-25,0.08026243593616837,0.13628606961714967,0.10772630420630276,0.07352989566743529,0.4250370609424683,0.35518192346869487
967,2011-07-18,2016-07-18,0.11392844209918117,0.15731957484013023,0.12078157576597046,0.1068428583712504,0.6598924422703822,0.5955249519061716
968,2017-07-04,2022-07-04,0.11234150782480173,0.20707209140773175,0.18014979248281998,0.095003810096002,0.5725661311619277,0.39046122038419695
969,2011-08-26,2016-08-26,0.13297553339388665,0.14461260950789015,0.10488713806430608,0.13030960621467913,0.8431678697009424,0.8673659618599732
970,2019-10-17,2024-10-17,0.15627198693945854,0.2121659915344933,0.17305269839870016,0.1429616835429275,0.9484882369568461,0.6603305698024114
971,2011-12-10,2016-12-10,0.1292959381842545,0.12961311290433103,0.09291553529896213,0.1284748629521335,0.8274038859285695,0.9395192946300509
972,2016-07-27,2021-07-27,0.1603287322496634,0.19074355199315388,0.1709596688198156,0.15255664414700632,1.031524246612019,0.692144135903638
973,2017-11-06,2022-11-06,0.09844571142468736,0.21523540657066842,0.18020553703302694,0.07804007803972368,0.4551760117618815,0.3132296174359079
974,2019-03-29,2024-03-29,0.14633537837837127,0.21239399946699314,0.17339085953492842,0.13161008548249686,0.8537786758006365,0.6017351702288182
975,2010-05-09,2015-05-09,0.132821209219122,0.1568738745297772,0.12041334360222304,0.12802548207898323,0.824648955613742,0.754245389274659
976,2018-11-17,2023-11-17,0.12730999399180848,0.21662657266245497,0.17514232626337792,0.10929211205379952,0.677619104219765,0.4870895334775892
977,2012-02-27,2017-02-27,0.11833294134265786,0.1279468465789663,0.09262549944663305,0.11641390839004595,0.7327927662722857,0.8241028852604214
978,2019-07-17,2024-07-17,0.14832312180125268,0.21228117110914207,0.17331237967218413,0.13388787080045428,0.8724811406634585,0.6134767868421177
979,2017-01-25,2022-01-25,0.1468021040777518,0.19319071191404932,0.17227547410123573,0.13654509964434047,0.8954519825742682,0.6083402447417792
980,2011-11-16,2016-11-16,0.12211237220780473,0.13305181391170867,0.09453138452326723,0.11990125172777999,0.75998244112393,0.8474685165336437
981,2014-10-18,2019-10-18,0.09941919428840726,0.13593512192627652,0.10738994838254522,0.09433950560199222,0.5683740819931207,0.5346794104404279
982,2019-07-02,2024-07-02,0.14619643585143383,0.21213440345866277,0.17304660224571464,0.13151576638529883,0.853007473075847,0.6021293368331024
983,2011-10-22,2016-10-22,0.11663427018904021,0.137013895209925,0.09910661952406949,0.11318676523147886,0.7072054570208219,0.7530704865875703
984,2017-11-10,2022-11-10,0.1091173408285598,0.21689049145595946,0.18048541827163467,0.08922338721228296,0.5321109252903986,0.3718712651209677
985,2010-03-18,2015-03-18,0.13062412865036538,0.15961675634027456,0.12290369352786187,0.12506436104007101,0.8008629724226397,0.7210859666334972
986,2018-05-26,2023-05-26,0.11323429845913838,0.21721710069862263,0.17669108375028653,0.09364978404937752,0.5634456913609751,0.40315728981442084
987,2017-03-11,2022-03-11,0.13391139700326665,0.19661182502606908,0.17292409461612465,0.12124790562544185,0.7713769756894167,0.5315129577940042
